Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
LSK,2018-09-26,3.156629595,3.2266395248,3.2641005013,3.0664280713
LSK,2018-09-27,3.2019124396,3.1565871508,3.2778997045,3.1345228831
LSK,2018-09-28,3.3505353841,3.2019651589,3.4085882009,3.1223931636
LSK,2018-09-29,3.2128798542,3.3509544495,3.4014670658,3.1945582265
LSK,2018-09-30,3.2802994351,3.2123233131,3.3045792394,3.1914756995
LSK,2018-10-01,3.3437068465,3.2806924339,3.4130790219,3.2479249039
LSK,2018-10-02,3.2876231522,3.3436625749,3.3519302961,3.262373186
LSK,2018-10-03,3.2863490588,3.272439508,3.2922950887,3.267019018
LSK,2018-10-04,3.1700696003,3.2880079053,3.2900058439,3.1285856531
LSK,2018-10-05,3.2272374785,3.1700696013,3.2642118128,3.1665602476
LSK,2018-10-06,3.2955127613,3.2272402801,3.3209297574,3.1855131851
LSK,2018-10-07,3.254075472,3.2922947607,3.3115074853,3.2204261234
LSK,2018-10-08,3.2488834102,3.2540736113,3.2980423384,3.22492428
LSK,2018-10-09,3.2959373487,3.2606709969,3.3100379685,3.2454631529
LSK,2018-10-10,3.2838325685,3.2959373482,3.3541883641,3.2477951853
LSK,2018-10-11,3.4016046714,3.2837897188,3.5496066613,3.2521922711
LSK,2018-10-12,3.0363620475,3.4049822968,3.4106806309,2.9944694434
LSK,2018-10-13,2.9309767442,3.0363125233,3.0545497698,2.8811740112
LSK,2018-10-14,2.8786078058,2.9307833434,2.9739911767,2.7668161676
LSK,2018-10-15,2.8311190062,2.8733073132,2.941059959,2.8218332915
LSK,2018-10-16,2.9460096508,2.789887951,3.2229472882,2.7690552954
LSK,2018-10-17,3.2483325899,2.9460367842,3.3268844949,2.855086793
LSK,2018-10-18,2.9631370378,3.2480776568,3.4699200786,2.9550468107
LSK,2018-10-19,2.7399411457,2.882572289,2.9671225916,2.7128980844
LSK,2018-10-20,2.7886918652,2.7399411462,2.8226563429,2.7374919958
LSK,2018-10-21,2.8173343095,2.7756375134,2.8334720542,2.7714546319
LSK,2018-10-22,2.826880054,2.812212921,2.8884178552,2.8098423621
LSK,2018-10-23,2.9525391806,2.8268821088,3.0176047973,2.7942839002
LSK,2018-10-24,2.9565525319,2.9527604339,3.022731763,2.9158125584
LSK,2018-10-25,2.9625330944,2.9539497852,3.0083946744,2.9432720473
LSK,2018-10-26,2.8878857061,2.9625314368,2.9654566659,2.8364458801
LSK,2018-10-27,2.8812011227,2.8878879137,2.9019643783,2.8333246839
LSK,2018-10-28,2.8025095023,2.8808947242,2.9001290235,2.6588313449
LSK,2018-10-30,2.6868964476,2.8079352539,2.8431398802,2.6569428484
LSK,2018-10-31,2.7215404201,2.6865461285,2.762393889,2.6749708829
LSK,2018-11-01,2.7472274618,2.722470143,2.7862531886,2.6432530981
LSK,2018-11-02,2.7342609146,2.74921145,2.7891628307,2.7214492868
LSK,2018-11-03,2.734519121,2.7367012151,2.7654380744,2.7214684826
LSK,2018-11-04,2.7259658569,2.7320221968,2.7425109042,2.6746068483
LSK,2018-11-05,2.7986209933,2.72596534,2.843417523,2.5703637644
LSK,2018-11-06,2.8634597127,2.7986017701,2.8848251838,2.6808204688
LSK,2018-11-07,2.8420603863,2.8782705301,2.9157819794,2.7899947943
LSK,2018-11-08,2.8534072273,2.8420374479,2.9148849367,2.8267332193
LSK,2018-11-09,2.7708988684,2.8540855149,2.8675065377,2.7693681625
LSK,2018-11-10,2.7379823742,2.7699016409,2.794930686,2.7260618002
LSK,2018-11-11,2.737887163,2.7378767432,2.7574729712,2.7228380428
LSK,2018-11-12,2.6759605562,2.7322751626,2.7442433788,2.6684193932
LSK,2018-11-13,2.7404753415,2.6759621218,2.9127724175,2.6712791817
LSK,2018-11-14,2.5593600757,2.7405461766,2.7920641805,2.4961020717
LSK,2018-11-15,2.1317676625,2.5591668499,2.6019735336,2.0459383044
LSK,2018-11-16,2.1313958523,2.1311084094,2.2256389185,1.9156126892
LSK,2018-11-17,2.055497593,2.1648718497,2.1735972971,2.0488769667
LSK,2018-11-18,2.058678204,2.0759992333,2.1092465906,2.0374664495
LSK,2018-11-19,2.0773386835,2.0586782034,2.1378168774,2.0511193806
LSK,2018-11-20,1.6045400179,2.0772066145,2.0980774232,1.5785691689
LSK,2018-11-21,1.4267910199,1.6055600541,1.7466912692,1.3696887839
LSK,2018-11-22,1.5823142782,1.4547150945,1.6541925816,1.4148780275
LSK,2018-11-23,1.5906025405,1.5823172252,1.6871449896,1.5134485185
LSK,2018-11-24,1.4993802527,1.5914305824,1.5914305824,1.4249471119
LSK,2018-11-25,1.278556409,1.4987824406,1.5807236383,1.2541642437
LSK,2018-11-26,1.3583834286,1.318107527,1.3953569976,1.167089031
LSK,2018-11-27,1.252134934,1.3583949055,1.4140210124,1.1809334903
LSK,2018-11-28,1.3586200938,1.2522063747,1.3692392762,1.2335703462
LSK,2018-11-29,1.5327043986,1.3585986335,1.6085071172,1.3417689522
LSK,2018-11-30,1.4967153326,1.5346480064,1.5813306674,1.4602332642
LSK,2018-12-01,1.3858557995,1.5137212164,1.528105828,1.3105145496
LSK,2018-12-02,1.492083879,1.386010991,1.5540824388,1.3289509089
LSK,2018-12-03,1.4573545735,1.49208365,1.5489468741,1.4374869456
LSK,2018-12-04,1.3487778043,1.457267331,1.4771838085,1.3224140742
LSK,2018-12-05,1.3973692158,1.3487801713,1.4771294256,1.3241201907
LSK,2018-12-06,1.3253038127,1.3973766602,170.0776828326,1.3152596201
LSK,2018-12-07,1.2411294488,1.3217472013,1.4046074046,1.2348157966
LSK,2018-12-08,1.186171007,1.2411304449,1.2557453479,1.1031947217
LSK,2018-12-09,1.2258104296,1.1862670494,1.2550362875,1.1510344515
LSK,2018-12-10,1.236758648,1.2254970138,1.3084832233,1.1893301917
LSK,2018-12-11,1.1814414604,1.2398808911,1.2615238467,1.1529000959
LSK,2018-12-12,1.2005855779,1.1757752457,1.2074796522,1.1631169207
LSK,2018-12-13,1.1853968396,1.2005863726,1.2220042853,1.17830728
LSK,2018-12-14,1.1163851867,1.1891267583,1.1931241083,1.1063099148
LSK,2018-12-15,1.114835767,1.1162275914,1.1335063759,1.0830241427
LSK,2018-12-16,1.1130485915,1.114845013,1.1451257944,1.08335422
LSK,2018-12-17,1.1302028109,1.1085757131,1.161421288,1.1082256948
LSK,2018-12-18,1.2327799852,1.1300068126,1.2731059112,1.1160584752
LSK,2018-12-19,1.2811963532,1.2327557478,1.2944597612,1.1844549876
LSK,2018-12-20,1.4454287333,1.3224598235,1.615740164,1.3053996512
LSK,2018-12-21,1.5357741068,1.4446501514,1.6075757839,1.4043695556
LSK,2018-12-22,1.383869799,1.5352767083,1.6116429476,1.3561095686
LSK,2018-12-23,1.3949740487,1.3879912641,1.4335502204,1.3609419919
LSK,2018-12-24,1.4925181651,1.3949740477,1.5542510196,1.3935953127
LSK,2018-12-25,1.5053798806,1.4752567631,1.6157171253,1.4564437401
LSK,2018-12-26,1.4175357719,1.4929878653,1.4995431083,1.3516877966
LSK,2018-12-27,1.4519260466,1.4175829752,1.4603466437,1.3703282313
LSK,2018-12-28,1.3213556961,1.4534903186,1.5417789506,1.3192271946
LSK,2018-12-29,1.4644076858,1.3218792035,1.4906694541,1.3074848016
LSK,2019-01-01,1.3088627242,1.3070083235,1.3089312312,1.3070083235
LSK,2019-01-02,1.3295196014,1.2963324454,1.3417787648,1.2821478826
LSK,2019-01-03,1.3826441664,1.3295196014,1.394349104,1.3295196014
LSK,2019-01-04,1.3198201694,1.3826441664,1.4001151806,1.3104014555
LSK,2019-01-05,1.3201382088,1.3150568382,1.3408239564,1.2981463032
LSK,2019-01-06,1.3413082157,1.3201382088,1.3509490042,1.3201382088
LSK,2019-01-07,1.409012253,1.3338191468,1.4317950024,1.316888491
LSK,2019-01-08,1.3531579632,1.4164052418,1.4249863247,1.3508274932
LSK,2019-01-09,1.3558958454,1.3531632607,1.3698560866,1.3137020995
LSK,2019-01-10,1.358908067,1.3594958302,1.3929069934,1.346147489
LSK,2019-01-11,1.2086090286,1.3589054369,1.3770486884,1.1835205973
LSK,2019-01-12,1.2002547146,1.2088805764,1.2286386963,1.1933221143
LSK,2019-01-13,1.2247476758,1.2021374813,1.2448427948,1.183034739
LSK,2019-01-14,1.1602460029,1.2280073811,1.231116494,1.1415621812
LSK,2019-01-15,1.2152746741,1.1603405483,1.23506116,1.149005052
LSK,2019-01-16,1.1711748633,1.2153485448,1.2272132476,1.1661777787
LSK,2019-01-17,1.1946592657,1.171182773,1.2173199558,1.1705443409
LSK,2019-01-18,1.2514933421,1.1943739658,1.2607424797,1.1941416915
LSK,2019-01-19,1.2387873863,1.2516572193,1.2581599073,1.2110541471
LSK,2019-01-20,1.2664693873,1.2387439696,1.2776099191,1.2288807794
LSK,2019-01-21,1.2125772059,1.2682669218,1.2774829128,1.1867878279
LSK,2019-01-22,1.2218649023,1.2127635161,1.2410864099,1.2087854017
LSK,2019-01-23,1.2376266445,1.2219312777,1.2594579263,1.1673143751
LSK,2019-01-24,1.232306156,1.2404924305,1.253082503,1.2173685367
LSK,2019-01-25,1.2597743391,1.2375946499,1.292762829,1.2249322426
LSK,2019-01-26,1.2311253173,1.2597755768,1.264700141,1.2172361571
LSK,2019-01-27,1.2090203058,1.230949896,1.2521073185,1.2019404209
LSK,2019-01-28,1.1794344365,1.209024065,1.211727462,1.1709360414
LSK,2019-01-29,1.1128078469,1.1793856297,1.1815090226,1.063628014
LSK,2019-01-30,1.0862550187,1.1167799562,1.1235271359,1.0684512072
LSK,2019-01-31,1.1089078618,1.0862151147,1.1372674363,1.0778945226
LSK,2019-02-01,1.0900931898,1.1055832665,1.1235753661,1.0739806248
LSK,2019-02-02,1.0791181526,1.0846623606,1.0980938626,1.0598399227
LSK,2019-02-03,1.0907825656,1.0791181554,1.0938998439,1.0636700546
LSK,2019-02-04,1.0950060561,1.0924337596,1.1232179219,1.0839939579
LSK,2019-02-05,1.0969909752,1.095358002,1.1110257816,1.0871569037
LSK,2019-02-06,1.0925655857,1.0969596648,1.1028891415,1.0712098194
LSK,2019-02-07,1.0389482326,1.092225678,1.0957636772,1.0322454398
LSK,2019-02-08,1.0574705729,1.0391728344,1.0604313696,1.0188036632
LSK,2019-02-09,1.1300929556,1.0576928799,1.1879041928,1.0418844863
LSK,2019-02-10,1.13000725,1.1386436716,1.1420126757,1.1172704948
LSK,2019-02-11,1.1598262912,1.1298936852,1.2616701304,1.1075925232
LSK,2019-02-12,1.1613624504,1.1600959148,1.2146506899,1.1371431305
LSK,2019-02-13,1.1416705142,1.1616367062,1.1617645815,1.1263303563
LSK,2019-02-14,1.1291740362,1.1455645261,1.1652397621,1.1250751484
LSK,2019-02-15,1.1172731192,1.1291744149,1.139854745,1.1028710041
LSK,2019-02-16,1.1231312819,1.1180070232,1.1488435461,1.1170250187
LSK,2019-02-17,1.1710983361,1.1229759221,1.1735204747,1.1227619413
LSK,2019-02-18,1.2253237941,1.1709163009,1.226362593,1.1467810195
LSK,2019-02-19,1.2674396751,1.2251683327,1.2769462309,1.1884367301
LSK,2019-02-20,1.2369242377,1.2695901503,1.3035412082,1.2236395106
LSK,2019-02-21,1.240282568,1.2367581116,1.2604303369,1.2202134441
LSK,2019-02-22,1.2179696328,1.2402854707,1.2539925867,1.1932751187
LSK,2019-02-23,1.2586826821,1.2328991022,1.265827203,1.2211643583
LSK,2019-02-24,1.2870162875,1.2587389656,1.324402242,1.2362180135
LSK,2019-02-25,1.1712266346,1.2867702391,1.3229577915,1.1364723371
LSK,2019-02-26,1.1798694653,1.1712195839,1.2063320819,1.1555130899
LSK,2019-02-27,1.2153427184,1.1798699614,1.2301256025,1.1745533729
LSK,2019-02-28,1.1939027542,1.2184923915,1.2443564464,1.1609044452
LSK,2019-03-01,1.2067205922,1.193920176,1.2321753539,1.1925091005
LSK,2019-03-02,1.2144571907,1.2066899865,1.222458289,1.2006142641
LSK,2019-03-03,1.2161292065,1.2144584413,1.2212224966,1.1837096961
LSK,2019-03-04,1.2049383602,1.2161296154,1.2272701887,1.2018086968
LSK,2019-03-05,1.1704699591,1.2049368844,1.2213304188,1.1477294816
LSK,2019-03-06,1.2569783604,1.1752507028,1.267095767,1.1711336442
LSK,2019-03-07,1.2529468027,1.256558479,1.2923294548,1.2428652785
LSK,2019-03-08,1.3006396105,1.2530060047,1.3061094182,1.2423395052
LSK,2019-03-09,1.2524718359,1.3006396078,1.3162784212,1.2434845588
LSK,2019-03-10,1.278382649,1.255071097,1.2955463547,1.2454304479
LSK,2019-03-11,1.2738677634,1.2859487785,1.2890240287,1.2513390072
LSK,2019-03-12,1.27835087,1.2707041037,1.2783621338,1.2294252283
LSK,2019-03-13,1.3971443986,1.2783508955,1.4463420282,1.2582889971
LSK,2019-03-14,1.3738441871,1.3971405871,1.4060626785,1.340382973
LSK,2019-03-15,1.552115208,1.3738440123,1.6457541659,1.3662086543
LSK,2019-03-16,1.5398151618,1.552115208,1.7094366095,1.4875430224
LSK,2019-03-17,1.5160743405,1.5404209596,1.5530062935,1.4696036039
